"title",year_published,"composer-author","normalized_title","artist","title_artist","date","time","timestamp","cover-src"
"The First Noël (with Faith Hill)",1823,"John Stainer, Unknown","The First Noel","Josh Groban","The First Noël (with Faith Hill)_Josh Groban","2018-12-03","09:30:00","2018-12-03 09:30:00","https://i.iheart.com/v3/catalog/track/1062704?ops=fit(100,100)"
"The First Noël (with Faith Hill)",1823,"John Stainer, Unknown","The First Noel","Josh Groban","The First Noël (with Faith Hill)_Josh Groban","2018-12-02","16:07:00","2018-12-02 16:07:00","https://i.iheart.com/v3/catalog/track/1062704?ops=fit(100,100)"
"The First Noël (with Faith Hill)",1823,"John Stainer, Unknown","The First Noel","Josh Groban","The First Noël (with Faith Hill)_Josh Groban","2018-12-02","01:24:00","2018-12-02 01:24:00","https://i.iheart.com/v3/catalog/track/1062704?ops=fit(100,100)"
"The First Noël (with Faith Hill)",1823,"John Stainer, Unknown","The First Noel","Josh Groban","The First Noël (with Faith Hill)_Josh Groban","2018-12-01","13:48:00","2018-12-01 13:48:00","https://i.iheart.com/v3/catalog/track/1062704?ops=fit(100,100)"
"The First Noël (with Faith Hill)",1823,"John Stainer, Unknown","The First Noel","Josh Groban","The First Noël (with Faith Hill)_Josh Groban","2018-12-01","04:42:00","2018-12-01 04:42:00","https://i.iheart.com/v3/catalog/track/1062704?ops=fit(100,100)"
"The First Noel",1823,"John Stainer, Unknown","The First Noel","Kenny Rogers","The First Noel_Kenny Rogers","2018-12-05","03:31:00","2018-12-05 03:31:00","https://i.iheart.com/v3/catalog/track/1022111?ops=fit(100,100)"
"The First Noel",1823,"John Stainer, Unknown","The First Noel","Kenny Rogers","The First Noel_Kenny Rogers","2018-12-03","01:34:00","2018-12-03 01:34:00","https://i.iheart.com/v3/catalog/track/1022111?ops=fit(100,100)"
"The First Noel",1823,"John Stainer, Unknown","The First Noel","Kenny Rogers","The First Noel_Kenny Rogers","2018-12-02","03:52:00","2018-12-02 03:52:00","https://i.iheart.com/v3/catalog/track/1022111?ops=fit(100,100)"
"O Tannenbaum",1824,"Ernst Anschütz","O Tannenbaum","Vince Guaraldi Trio","O Tannenbaum_Vince Guaraldi Trio","2018-12-05","14:35:00","2018-12-05 14:35:00","https://i.iheart.com/v3/catalog/track/19457938?ops=fit(100,100)"
"O Tannenbaum",1824,"Ernst Anschütz","O Tannenbaum","Vince Guaraldi Trio","O Tannenbaum_Vince Guaraldi Trio","2018-12-04","19:01:00","2018-12-04 19:01:00","https://i.iheart.com/v3/catalog/track/19457938?ops=fit(100,100)"
"O Tannenbaum",1824,"Ernst Anschütz","O Tannenbaum","Vince Guaraldi Trio","O Tannenbaum_Vince Guaraldi Trio","2018-12-03","17:27:00","2018-12-03 17:27:00","https://i.iheart.com/v3/catalog/track/19457938?ops=fit(100,100)"
"O Tannenbaum",1824,"Ernst Anschütz","O Tannenbaum","Vince Guaraldi Trio","O Tannenbaum_Vince Guaraldi Trio","2018-12-03","09:39:00","2018-12-03 09:39:00","https://i.iheart.com/v3/catalog/track/19457938?ops=fit(100,100)"
"O Tannenbaum",1824,"Ernst Anschütz","O Tannenbaum","Vince Guaraldi Trio","O Tannenbaum_Vince Guaraldi Trio","2018-12-03","05:50:00","2018-12-03 05:50:00","https://i.iheart.com/v3/catalog/track/19457938?ops=fit(100,100)"
"O Tannenbaum",1824,"Ernst Anschütz","O Tannenbaum","Vince Guaraldi Trio","O Tannenbaum_Vince Guaraldi Trio","2018-12-02","19:51:00","2018-12-02 19:51:00","https://i.iheart.com/v3/catalog/track/19457938?ops=fit(100,100)"
"O Tannenbaum",1824,"Ernst Anschütz","O Tannenbaum","Vince Guaraldi Trio","O Tannenbaum_Vince Guaraldi Trio","2018-12-02","11:37:00","2018-12-02 11:37:00","https://i.iheart.com/v3/catalog/track/19457938?ops=fit(100,100)"
"O Tannenbaum",1824,"Ernst Anschütz","O Tannenbaum","Vince Guaraldi Trio","O Tannenbaum_Vince Guaraldi Trio","2018-12-01","22:04:00","2018-12-01 22:04:00","https://i.iheart.com/v3/catalog/track/19457938?ops=fit(100,100)"
"O Tannenbaum",1824,"Ernst Anschütz","O Tannenbaum","Vince Guaraldi Trio","O Tannenbaum_Vince Guaraldi Trio","2018-12-01","13:24:00","2018-12-01 13:24:00","https://i.iheart.com/v3/catalog/track/19457938?ops=fit(100,100)"
"O Tannenbaum",1824,"Ernst Anschütz","O Tannenbaum","Vince Guaraldi Trio","O Tannenbaum_Vince Guaraldi Trio","2018-11-30","22:28:00","2018-11-30 22:28:00","https://i.iheart.com/v3/catalog/track/19457938?ops=fit(100,100)"
"Silent Night",1833,"Franz Xaver Gruber, Joseph Mohr","Silent Night","Josh Groban","Silent Night_Josh Groban","2018-12-02","04:06:00","2018-12-02 04:06:00","https://i.iheart.com/v3/catalog/track/1062696?ops=fit(100,100)"
"Silent Night",1833,"Franz Xaver Gruber, Joseph Mohr","Silent Night","Josh Groban","Silent Night_Josh Groban","2018-12-01","00:55:00","2018-12-01 00:55:00","https://i.iheart.com/v3/catalog/track/1062696?ops=fit(100,100)"
"Silent Night",1833,"Franz Xaver Gruber, Joseph Mohr","Silent Night","Stevie Nicks","Silent Night_Stevie Nicks","2018-12-01","06:08:00","2018-12-01 06:08:00","https://i.iheart.com/v3/catalog/track/818933?ops=fit(100,100)"
"Jingle Bells",1857,"James Lord Pierpont ","Jingle Bells","Barry Manilow with Exposé","Jingle Bells_Barry Manilow with Exposé","2018-12-05","06:24:00","2018-12-05 06:24:00","https://i.iheart.com/v3/catalog/track/19435515?ops=fit(100,100)"
"Jingle Bells",1857,"James Lord Pierpont ","Jingle Bells","Barry Manilow with Exposé","Jingle Bells_Barry Manilow with Exposé","2018-12-04","21:03:00","2018-12-04 21:03:00","https://i.iheart.com/v3/catalog/track/19435515?ops=fit(100,100)"
"Jingle Bells",1857,"James Lord Pierpont ","Jingle Bells","Barry Manilow with Exposé","Jingle Bells_Barry Manilow with Exposé","2018-12-02","22:57:00","2018-12-02 22:57:00","https://i.iheart.com/v3/catalog/track/19435515?ops=fit(100,100)"
"Jingle Bells",1857,"James Lord Pierpont ","Jingle Bells","Frank Sinatra","Jingle Bells_Frank Sinatra","2018-12-05","17:50:00","2018-12-05 17:50:00","https://i.iheart.com/v3/catalog/track/493413?ops=fit(100,100)"
"Jingle Bells",1857,"James Lord Pierpont ","Jingle Bells","Frank Sinatra","Jingle Bells_Frank Sinatra","2018-12-05","10:15:00","2018-12-05 10:15:00","https://i.iheart.com/v3/catalog/track/493413?ops=fit(100,100)"
"Jingle Bells",1857,"James Lord Pierpont ","Jingle Bells","Frank Sinatra","Jingle Bells_Frank Sinatra","2018-12-04","18:37:00","2018-12-04 18:37:00","https://i.iheart.com/v3/catalog/track/493413?ops=fit(100,100)"
"Jingle Bells",1857,"James Lord Pierpont ","Jingle Bells","Frank Sinatra","Jingle Bells_Frank Sinatra","2018-12-04","07:12:00","2018-12-04 07:12:00","https://i.iheart.com/v3/catalog/track/493413?ops=fit(100,100)"
"Jingle Bells",1857,"James Lord Pierpont ","Jingle Bells","Frank Sinatra","Jingle Bells_Frank Sinatra","2018-12-03","21:07:00","2018-12-03 21:07:00","https://i.iheart.com/v3/catalog/track/493413?ops=fit(100,100)"
"Jingle Bells",1857,"James Lord Pierpont ","Jingle Bells","Frank Sinatra","Jingle Bells_Frank Sinatra","2018-12-03","08:48:00","2018-12-03 08:48:00","https://i.iheart.com/v3/catalog/track/493413?ops=fit(100,100)"
"Jingle Bells",1857,"James Lord Pierpont ","Jingle Bells","Frank Sinatra","Jingle Bells_Frank Sinatra","2018-12-03","05:44:00","2018-12-03 05:44:00","https://i.iheart.com/v3/catalog/track/493413?ops=fit(100,100)"
"Jingle Bells",1857,"James Lord Pierpont ","Jingle Bells","Frank Sinatra","Jingle Bells_Frank Sinatra","2018-12-03","06:26:00","2018-12-03 06:26:00","https://i.iheart.com/v3/catalog/track/493413?ops=fit(100,100)"
"Jingle Bells",1857,"James Lord Pierpont ","Jingle Bells","Frank Sinatra","Jingle Bells_Frank Sinatra","2018-12-03","01:23:00","2018-12-03 01:23:00","https://i.iheart.com/v3/catalog/track/493413?ops=fit(100,100)"
"Jingle Bells",1857,"James Lord Pierpont ","Jingle Bells","Frank Sinatra","Jingle Bells_Frank Sinatra","2018-12-02","20:25:00","2018-12-02 20:25:00","https://i.iheart.com/v3/catalog/track/493413?ops=fit(100,100)"
"Jingle Bells",1857,"James Lord Pierpont ","Jingle Bells","Frank Sinatra","Jingle Bells_Frank Sinatra","2018-12-02","15:20:00","2018-12-02 15:20:00","https://i.iheart.com/v3/catalog/track/493413?ops=fit(100,100)"
"Jingle Bells",1857,"James Lord Pierpont ","Jingle Bells","Frank Sinatra","Jingle Bells_Frank Sinatra","2018-12-02","12:20:00","2018-12-02 12:20:00","https://i.iheart.com/v3/catalog/track/493413?ops=fit(100,100)"
"Jingle Bells",1857,"James Lord Pierpont ","Jingle Bells","Frank Sinatra","Jingle Bells_Frank Sinatra","2018-12-02","09:19:00","2018-12-02 09:19:00","https://i.iheart.com/v3/catalog/track/493413?ops=fit(100,100)"
"Jingle Bells",1857,"James Lord Pierpont ","Jingle Bells","Frank Sinatra","Jingle Bells_Frank Sinatra","2018-12-01","16:52:00","2018-12-01 16:52:00","https://i.iheart.com/v3/catalog/track/493413?ops=fit(100,100)"
"Jingle Bells",1857,"James Lord Pierpont ","Jingle Bells","Frank Sinatra","Jingle Bells_Frank Sinatra","2018-12-01","11:00:00","2018-12-01 11:00:00","https://i.iheart.com/v3/catalog/track/493413?ops=fit(100,100)"
"Jingle Bells",1857,"James Lord Pierpont ","Jingle Bells","Frank Sinatra","Jingle Bells_Frank Sinatra","2018-11-30","17:50:00","2018-11-30 17:50:00","https://i.iheart.com/v3/catalog/track/493413?ops=fit(100,100)"
"Jingle Bells",1857,"James Lord Pierpont ","Jingle Bells","Natalie Cole","Jingle Bells_Natalie Cole","2018-12-04","02:28:00","2018-12-04 02:28:00","https://i.iheart.com/v3/catalog/track/9978399?ops=fit(100,100)"
"Jingle Bells",1857,"James Lord Pierpont ","Jingle Bells","Natalie Cole","Jingle Bells_Natalie Cole","2018-12-01","04:31:00","2018-12-01 04:31:00","https://i.iheart.com/v3/catalog/track/9978399?ops=fit(100,100)"
"Jingle Bells",1857,"James Lord Pierpont ","Jingle Bells","The Ray Conniff Singers","Jingle Bells_The Ray Conniff Singers","2018-12-04","12:22:00","2018-12-04 12:22:00","https://i.iheart.com/v3/catalog/track/2879327?ops=fit(100,100)"
"Jingle Bells",1857,"James Lord Pierpont ","Jingle Bells","The Ray Conniff Singers","Jingle Bells_The Ray Conniff Singers","2018-12-03","14:59:00","2018-12-03 14:59:00","https://i.iheart.com/v3/catalog/track/2879327?ops=fit(100,100)"
"Jingle Bells",1857,"James Lord Pierpont ","Jingle Bells","The Ray Conniff Singers","Jingle Bells_The Ray Conniff Singers","2018-12-02","10:34:00","2018-12-02 10:34:00","https://i.iheart.com/v3/catalog/track/2879327?ops=fit(100,100)"
"Jingle Bells",1857,"James Lord Pierpont ","Jingle Bells","The Ray Conniff Singers","Jingle Bells_The Ray Conniff Singers","2018-12-01","09:32:00","2018-12-01 09:32:00","https://i.iheart.com/v3/catalog/track/2879327?ops=fit(100,100)"
"Jingle Bells",1857,"James Lord Pierpont ","Jingle Bells","The Ray Conniff Singers","Jingle Bells_The Ray Conniff Singers","2018-11-30","22:33:00","2018-11-30 22:33:00","https://i.iheart.com/v3/catalog/track/2879327?ops=fit(100,100)"
"Deck the Halls",1862,"Thomas Oliphant","Deck the Halls With Boughs of Holly","Mannheim Steamroller","Deck the Halls_Mannheim Steamroller","2018-11-30","21:46:00","2018-11-30 21:46:00","https://i.iheart.com/v3/catalog/track/30230117?ops=fit(100,100)"
"Deck the Halls With Boughs of Holly",1862,"Thomas Oliphant","Deck the Halls With Boughs of Holly","Percy Faith","Deck the Halls With Boughs of Holly_Percy Faith","2018-12-05","10:12:00","2018-12-05 10:12:00","https://i.iheart.com/v3/catalog/track/4019057?ops=fit(100,100)"
"Deck the Halls With Boughs of Holly",1862,"Thomas Oliphant","Deck the Halls With Boughs of Holly","Percy Faith","Deck the Halls With Boughs of Holly_Percy Faith","2018-12-03","15:51:00","2018-12-03 15:51:00","https://i.iheart.com/v3/catalog/track/4019057?ops=fit(100,100)"
"Deck the Halls With Boughs of Holly",1862,"Thomas Oliphant","Deck the Halls With Boughs of Holly","Percy Faith","Deck the Halls With Boughs of Holly_Percy Faith","2018-12-03","07:02:00","2018-12-03 07:02:00","https://i.iheart.com/v3/catalog/track/4019057?ops=fit(100,100)"
"Deck the Halls With Boughs of Holly",1862,"Thomas Oliphant","Deck the Halls With Boughs of Holly","Percy Faith","Deck the Halls With Boughs of Holly_Percy Faith","2018-12-02","14:30:00","2018-12-02 14:30:00","https://i.iheart.com/v3/catalog/track/4019057?ops=fit(100,100)"
"Medley: Jolly Old St. Nicholas / The Little Drummer Boy",1881,"Emily Huntington Miller, John Piersol McCaskey","","Ray Conniff & The Ray Conniff Singers","Medley: Jolly Old St. Nicholas / The Little Drummer Boy_Ray Conniff & The Ray Conniff Singers","2018-12-04","17:53:00","2018-12-04 17:53:00","https://i.iheart.com/v3/catalog/track/2874032?ops=fit(100,100)"
"Medley: Jolly Old St. Nicholas / The Little Drummer Boy",1881,"Emily Huntington Miller, John Piersol McCaskey","","Ray Conniff & The Ray Conniff Singers","Medley: Jolly Old St. Nicholas / The Little Drummer Boy_Ray Conniff & The Ray Conniff Singers","2018-12-03","20:24:00","2018-12-03 20:24:00","https://i.iheart.com/v3/catalog/track/2874032?ops=fit(100,100)"
"Medley: Jolly Old St. Nicholas / The Little Drummer Boy",1881,"Emily Huntington Miller, John Piersol McCaskey","","Ray Conniff & The Ray Conniff Singers","Medley: Jolly Old St. Nicholas / The Little Drummer Boy_Ray Conniff & The Ray Conniff Singers","2018-12-03","09:06:00","2018-12-03 09:06:00","https://i.iheart.com/v3/catalog/track/2874032?ops=fit(100,100)"
"Medley: Jolly Old St. Nicholas / The Little Drummer Boy",1881,"Emily Huntington Miller, John Piersol McCaskey","","Ray Conniff & The Ray Conniff Singers","Medley: Jolly Old St. Nicholas / The Little Drummer Boy_Ray Conniff & The Ray Conniff Singers","2018-12-02","22:43:00","2018-12-02 22:43:00","https://i.iheart.com/v3/catalog/track/2874032?ops=fit(100,100)"
"Medley: Jolly Old St. Nicholas / The Little Drummer Boy",1881,"Emily Huntington Miller, John Piersol McCaskey","","Ray Conniff & The Ray Conniff Singers","Medley: Jolly Old St. Nicholas / The Little Drummer Boy_Ray Conniff & The Ray Conniff Singers","2018-12-01","15:29:00","2018-12-01 15:29:00","https://i.iheart.com/v3/catalog/track/2874032?ops=fit(100,100)"
"Medley: Jolly Old St. Nicholas / The Little Drummer Boy",1881,"Emily Huntington Miller, John Piersol McCaskey","","Ray Conniff & The Ray Conniff Singers","Medley: Jolly Old St. Nicholas / The Little Drummer Boy_Ray Conniff & The Ray Conniff Singers","2018-12-01","08:33:00","2018-12-01 08:33:00","https://i.iheart.com/v3/catalog/track/2874032?ops=fit(100,100)"
"Medley: Jolly Old St. Nicholas / The Little Drummer Boy",1881,"Emily Huntington Miller, John Piersol McCaskey","","Ray Conniff & The Ray Conniff Singers","Medley: Jolly Old St. Nicholas / The Little Drummer Boy_Ray Conniff & The Ray Conniff Singers","2018-11-30","21:32:00","2018-11-30 21:32:00","https://i.iheart.com/v3/catalog/track/2874032?ops=fit(100,100)"
"Away In A Manger",1882,"Traditional","Away In A Manger","Kenny Rogers","Away In A Manger_Kenny Rogers","2018-12-05","00:34:00","2018-12-05 00:34:00","https://i.iheart.com/v3/catalog/track/1022108?ops=fit(100,100)"
"Away In A Manger",1882,"Traditional","Away In A Manger","Kenny Rogers","Away In A Manger_Kenny Rogers","2018-12-04","01:29:00","2018-12-04 01:29:00","https://i.iheart.com/v3/catalog/track/1022108?ops=fit(100,100)"
"Away In A Manger",1882,"Traditional","Away In A Manger","Kenny Rogers","Away In A Manger_Kenny Rogers","2018-12-03","02:41:00","2018-12-03 02:41:00","https://i.iheart.com/v3/catalog/track/1022108?ops=fit(100,100)"
"Away In A Manger",1882,"Traditional","Away In A Manger","Kenny Rogers","Away In A Manger_Kenny Rogers","2018-12-01","00:40:00","2018-12-01 00:40:00","https://i.iheart.com/v3/catalog/track/1022108?ops=fit(100,100)"
"Carol Of The Bells",1919,"Mykola Leontovych","Carol of the Bells","Carpenters","Carol Of The Bells_Carpenters","2018-12-05","06:04:00","2018-12-05 06:04:00","https://i.iheart.com/v3/catalog/track/835825?ops=fit(100,100)"
"Carol Of The Bells",1919,"Mykola Leontovych","Carol of the Bells","Carpenters","Carol Of The Bells_Carpenters","2018-12-04","08:08:00","2018-12-04 08:08:00","https://i.iheart.com/v3/catalog/track/835825?ops=fit(100,100)"
"Carol Of The Bells",1919,"Mykola Leontovych","Carol of the Bells","Carpenters","Carol Of The Bells_Carpenters","2018-12-02","10:22:00","2018-12-02 10:22:00","https://i.iheart.com/v3/catalog/track/835825?ops=fit(100,100)"
"Carol Of The Bells",1919,"Mykola Leontovych","Carol of the Bells","Carpenters","Carol Of The Bells_Carpenters","2018-11-30","20:48:00","2018-11-30 20:48:00","https://i.iheart.com/v3/catalog/track/835825?ops=fit(100,100)"
"Carol Of The Bells",1919,"Mykola Leontovych","Carol of the Bells","David Foster","Carol Of The Bells_David Foster","2018-12-05","17:28:00","2018-12-05 17:28:00","https://i.iheart.com/v3/catalog/track/10582136?ops=fit(100,100)"
"Carol Of The Bells",1919,"Mykola Leontovych","Carol of the Bells","David Foster","Carol Of The Bells_David Foster","2018-12-05","15:02:00","2018-12-05 15:02:00","https://i.iheart.com/v3/catalog/track/10582136?ops=fit(100,100)"
"Carol Of The Bells",1919,"Mykola Leontovych","Carol of the Bells","David Foster","Carol Of The Bells_David Foster","2018-12-05","11:35:00","2018-12-05 11:35:00","https://i.iheart.com/v3/catalog/track/10582136?ops=fit(100,100)"
"Carol Of The Bells",1919,"Mykola Leontovych","Carol of the Bells","David Foster","Carol Of The Bells_David Foster","2018-12-05","09:35:00","2018-12-05 09:35:00","https://i.iheart.com/v3/catalog/track/10582136?ops=fit(100,100)"
"Carol Of The Bells",1919,"Mykola Leontovych","Carol of the Bells","David Foster","Carol Of The Bells_David Foster","2018-12-04","23:06:00","2018-12-04 23:06:00","https://i.iheart.com/v3/catalog/track/10582136?ops=fit(100,100)"
"Carol Of The Bells",1919,"Mykola Leontovych","Carol of the Bells","David Foster","Carol Of The Bells_David Foster","2018-12-04","14:24:00","2018-12-04 14:24:00","https://i.iheart.com/v3/catalog/track/10582136?ops=fit(100,100)"
"Carol Of The Bells",1919,"Mykola Leontovych","Carol of the Bells","David Foster","Carol Of The Bells_David Foster","2018-12-04","10:46:00","2018-12-04 10:46:00","https://i.iheart.com/v3/catalog/track/10582136?ops=fit(100,100)"
"Carol Of The Bells",1919,"Mykola Leontovych","Carol of the Bells","David Foster","Carol Of The Bells_David Foster","2018-12-03","19:23:00","2018-12-03 19:23:00","https://i.iheart.com/v3/catalog/track/10582136?ops=fit(100,100)"
"Carol Of The Bells",1919,"Mykola Leontovych","Carol of the Bells","David Foster","Carol Of The Bells_David Foster","2018-12-03","13:49:00","2018-12-03 13:49:00","https://i.iheart.com/v3/catalog/track/10582136?ops=fit(100,100)"
"Carol Of The Bells",1919,"Mykola Leontovych","Carol of the Bells","David Foster","Carol Of The Bells_David Foster","2018-12-03","08:08:00","2018-12-03 08:08:00","https://i.iheart.com/v3/catalog/track/10582136?ops=fit(100,100)"
